budget,genres,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
12000000,Comedy-Drama,8669,depression-suicide attempt-medicine-new love-drug addiction-private school-girlfriend-advice-cleverness-high school-toilet-school performance-drama-independent film-teenage crush-psychiatrist-school bus,en,Charlie Bartlett,9.779444,2008-02-22,0,97.0,English,Released,Charlie Bartlett,6.5,225
12400000,Comedy-Drama,179144,alcohol-rome-vatican-based on novel-birthday-nightclub-nudity-artist-beauty-party-love-church-art-drug,it,La grande bellezza,32.523573,2013-05-21,8371085,142.0,Italiano-日本語-Español-普通话,Released,The Great Beauty,7.3,720
0,Comedy-Drama,16857,independent film,en,The Dangerous Lives of Altar Boys,2.2488799999999998,2002-06-14,0,104.0,English,Released,The Dangerous Lives of Altar Boys,6.4,53
12000000,Drama-Horror-Thriller,86825,mystery,en,Stoker,27.322212,2013-02-28,12077441,99.0,English,Released,Stoker,6.5,882
12000000,Fantasy-Drama-Science Fiction-Romance,844,free love-hotel-lovesickness-sexuality-kung fu-android-soulmates-based on novel-hotel room-jealousy-love of one's life-restart-singapur-unsociability-secret love-murder-author-hong kong-break-up-illegal prostitution-extramarital affair-photographic memory,zh,2046,12.664786999999999,2004-05-20,19271312,129.0,广州话 / 廣州話-日本語-普通话,Released,2046,6.9,206
12000000,Crime-Drama-Romance,8060,sex-jealousy-lover (female)-restaurant-deceived husband-wife-deceived wife-friendship-wedding-witness to murder-childhood friends,en,Married Life,3.004432,2007-09-12,0,90.0,English,Released,Married Life,6.1,38
12000000,Adventure-Drama-Family,15907,adolescence-loss of father-lion-south africa-bullying-kids and family-rescue-bully-young boy-cheetah-wild animal,en,Duma,4.795244,2005-04-22,0,100.0,English,Released,Duma,6.9,41
12000000,Drama-Romance,38448,alcohol-mermaid-wedding dress-fishing net-selkie,en,Ondine,5.841285,2009-09-14,1644755,111.0,English-Français-Română,Released,Ondine,6.5,84
12000000,Crime-Drama-Thriller,327,brother brother relationship-assassination-culture clash-war on drugs-yakuza-sake-loyalty-drug dealer-femme fatale-los angeles,ja,Brother,5.327714,2000-09-09,15250000,114.0,English-Italiano-日本語-Español,Released,Brother,6.8,107
1200000,Comedy,9260,safe-remake-heist-inner city,en,Welcome to Collinwood,3.582733,2002-05-24,0,86.0,English,Released,Welcome to Collinwood,6.2,50
0,Comedy-Drama,61337,nun-satire-hospital-half sister,en,Critical Care,2.678715,1997-10-31,0,107.0,English,Released,Critical Care,6.1,9
8000000,Thriller-Drama-Mystery,13079,suspense,en,The Life Before Her Eyes,9.728143,2007-09-08,0,90.0,English,Released,The Life Before Her Eyes,6.1,88
0,Drama-Romance,89325,aftercreditsstinger,en,Darling Companion,2.303865,2012-04-20,0,103.0,English,Released,Darling Companion,5.3,22
12000000,Drama-Thriller,4170,usa-sex-brother sister relationship-mexico city-border-support-insurance salesman-punter-brother-united states–mexico barrier-sister-human trafficking-rescue-independent film-criminal,en,Trade,11.237374,2007-01-23,0,120.0,Pусский-English-Español-Polski,Released,Trade,6.8,67
0,War-Drama,41508,budapest-hungary-concentration camp-world war ii,hu,Sorstalanság,1.906807,2005-02-10,0,140.0,English-Deutsch-עִבְרִית-Magyar-Polski-,Released,Fateless,6.5,28
12000000,Comedy,12479,wife husband relationship-success-author-extramarital affair,en,Breakfast of Champions,2.695896,1999-02-13,0,110.0,Český-English-Français,Released,Breakfast of Champions,5.2,28
0,Comedy-Drama-Thriller,44555,,zh,三枪拍案惊奇,1.416796,2009-12-11,0,95.0,普通话,Released,"A Woman, a Gun and a Noodle Shop",4.8,13
7500000,Thriller-Science Fiction-Mystery,10133,double life-undercover-lie-wife-company-industry-femme fatale-conspiracy-espionage-memory loss-corporate crime-dystopic future-hidden identity-disorder-dishonesty-power relations-mind and soul-uncover truth-mysterious character,en,Cypher,11.636883000000001,2002-10-01,0,95.0,English,Released,Cypher,6.7,192
12000000,Drama-History-War,21345,war crimes-mass murder-war victim-sino japanese war-massacre-japanese army-duringcreditsstinger-imperial japan,zh,南京!南京!,4.793348,2009-04-22,10652498,132.0,English-Deutsch-日本語-普通话,Released,City of Life and Death,7.6,55
19000000,Animation-Family-Action-Adventure-Comedy,173931,,zh,兔侠传奇,0.7386520000000001,2011-01-01,2570000,89.0,English-Deutsch-普通话-Pусский,Released,Legend of a Rabbit,3.0,3
12000000,Science Fiction,61984,,ja,Space Battleship Yamato,5.158067,2010-12-01,11212294,131.0,日本語,Released,Space Battleship Yamato,6.3,59
20000000,War-Drama,50601,journalist-interpreter-georgia europe-war zone,en,5 Days of War,5.727602,2011-04-14,17479,113.0,English-ქართული,Released,5 Days of War,5.8,62
12000000,Horror,26466,ocean-florida-autism-key-yacht-ax-ship-ghost ship-murder-time loop-masked killer-blood-storm-throat slitting-single mother-heavy rain-axe murder-caribbean-attempted strangulation,en,Triangle,25.496926000000002,2009-10-16,0,99.0,English,Released,Triangle,6.9,612
1200000,Drama,345003,undercover-insane asylum-reporter,en,10 Days in a Madhouse,0.489271,2015-11-20,0,111.0,English,Released,10 Days in a Madhouse,4.3,5
12000000,Drama,236751,based on novel-faith-based on true events,en,Heaven is for Real,11.150261,2014-04-16,101332962,99.0,English,Released,Heaven is for Real,6.0,229
10000000,Thriller-Crime,107,gypsy-bare knuckle boxing-slang-trailer park-pig-sport-receiving of stolen goods-cockney accent-diamond-pikey,en,Snatch,53.595686,2000-09-01,83557872,103.0,English-Pусский,Released,Snatch,7.7,2912
0,Drama-Romance,357837,dancing-competition-hotel-florida-dance teacher,cs,Dancin' It's On,0.18623399999999998,2015-10-16,0,89.0,English,Post Production,Dancin' It's On,4.3,2
11500000,Drama-Horror,8913,coffin-pet-funeral-head injury-grief-new neighbor-pet cemetery-dead cat-death of patient-loss of pet-dead lover-mother son relationship-hit by truck-ghost-grave robbing-indian burial ground-woman director-flashback-burial ground,en,Pet Sematary,20.747994,1989-04-21,57469467,103.0,English,Released,Pet Sematary,6.4,407
0,Drama,13889,,ja,まあだだよ,2.930853,1993-04-17,0,134.0,English-日本語,Released,Madadayo,7.5,20
11500000,Drama,18530,suspense,en,The Cry of the Owl,4.75919,2009-02-07,0,101.0,English,Released,The Cry of the Owl,5.5,29
0,Drama-History-Romance,358451,woman director,zh,三城记,0.753362,2015-08-28,0,130.0,普通话-广州话 / 廣州話,Released,A Tale of Three Cities,6.3,5
11000000,Fantasy-Horror-Comedy,927,holiday-monster-small town-department store-bars and restaurants-human animal relationship-pet-sunlight-chain saw-salesperson-midnight-fur-banking-puppet-skunk-kids and family-gremlin-ymca,en,Gremlins,45.072136,1984-06-07,153083102,106.0,English-Español,Released,Gremlins,6.9,1596
11000000,Adventure-Action-Science Fiction,11,android-galaxy-hermit-death star-lightsaber-jedi-rescue mission-empire-rebellion-planet-smuggler-the force-space opera-galactic war-stormtrooper-totalitarianism,en,Star Wars,126.393695,1977-05-25,775398007,121.0,English,Released,Star Wars,8.1,6624
11500000,Comedy,291870,grandfather grandson relationship-grandfather-road trip-wedding-retired-pervert-army general-sex comedy,en,Dirty Grandpa,56.805781,2016-01-21,94073028,102.0,English,Released,Dirty Grandpa,5.7,1406
11000000,Drama-Romance-War,907,love triangle-nurse-suicide attempt-loss of family-world war i-russian revolution 1917-forbidden love-step parents-daughter-epic,en,Doctor Zhivago,12.854853,1965-12-22,111858363,197.0,English-Pусский,Released,Doctor Zhivago,7.4,247
0,Adventure-Crime-Drama-Thriller,206563,brazilian-drama-thriller,pt,Trash,14.637357000000002,2014-10-09,0,112.0,English-Português,Released,Trash,7.1,242
0,Comedy-Drama-Family-Music-Romance,11887,musical-music-high school-coming of age-teenager-high school student-duringcreditsstinger,en,High School Musical 3: Senior Year,21.801188,2008-10-22,0,116.0,English,Released,High School Musical 3: Senior Year,6.2,821
25000000,Drama,45317,sport-irish american-documentary crew-lowell massachusetts-blue collar worker-church bells-documentary filmmaking-boxer shorts-jumping rope-shadow boxing-duringcreditsstinger,en,The Fighter,31.019381,2010-12-17,93617009,116.0,English,Released,The Fighter,7.2,1486
11000000,Action-Comedy-Documentary,12094,wound-disgust-pain-stunts-stuntman-stupidity-bulle-shocking,en,Jackass Number Two,11.227087,2006-09-22,72778712,95.0,English,Released,Jackass Number Two,6.4,298
11000000,Comedy-Drama,10377,prison-southern usa-suspicion-cousin-court-lawyer-wrongful arrest,en,My Cousin Vinny,19.231507,1992-03-13,64088552,120.0,English,Released,My Cousin Vinny,7.3,384
11000000,Drama,249164,coma-musician-teenage girl-car accident-teenager-out of body experience-teen drama-based on young adult novel,en,If I Stay,31.162838,2014-08-21,78874843,106.0,English,Released,If I Stay,7.3,1368
12000000,Action-Comedy-Crime,256092,,en,Drive Hard,3.94487,2014-05-26,0,96.0,English,Released,Drive Hard,3.9,74
11000000,Comedy,9942,baseball-sport-sabotage-sombrero-baseball field-hard hat-professional sports-comic strip-hot dog-short sighted-voodoo ritual-the big game,en,Major League,7.5591919999999995,1989-02-16,49797148,107.0,English,Released,Major League,6.6,217
0,Comedy-Family-Science Fiction,10748,solidarity-snake-exhibit-musical-shenanigan-chaos-receiving of stolen goods-girls' boarding school-quiz show-unorthodox-debt-principal-anarchy-group of friends-duringcreditsstinger-distillery,en,St. Trinian's,7.377586999999999,2007-12-21,0,101.0,English,Released,St. Trinian's,5.6,142
13000000,Thriller-Drama,1817,terrorist-phone booth-psychopath,en,Phone Booth,38.018085,2002-09-09,97837138,81.0,English-Kiswahili,Released,Phone Booth,6.7,1062
11000000,Drama-Romance,10229,based on novel-theatre group-north carolina-theatre milieu-high school-cancer-coming of age-tragic love-teenager-star crossed lovers,en,A Walk to Remember,33.283553999999995,2002-01-25,41227069,101.0,English,Released,A Walk to Remember,7.5,1018
11000000,Drama,687,prison-rape-socially deprived family-penalty-death penalty-despair-death row-begnadigung-therapist-self-discovery-prison cell-court case-death sentence-doomed man-sentence-lethal injection-forgiveness-charity-mercy petition-rage and hate-unsociability-right and justice-court-electric chair-cowardliness,en,Dead Man Walking,15.864927999999999,1995-12-29,39363635,122.0,English,Released,Dead Man Walking,7.3,337
10500000,Drama-Romance-Thriller,796,upper class-sexual obsession-sex-bet-sadistic-drug abuse-brother sister relationship-cynic-cocaine-virgin-manipulation-seduction-love letter-private school-innocence-addiction-love-psychotherapy,en,Cruel Intentions,23.449703,1999-03-05,75902208,97.0,Tiếng Việt-English-Français,Released,Cruel Intentions,6.6,827
11000000,Horror-Mystery,22804,aftercreditsstinger,en,Saw VI,31.900899,2009-10-22,68233629,90.0,English,Released,Saw VI,6.0,722
11000000,Comedy,10156,moses-roman empire-musical-stone age-music-julius caesar,en,History of the World: Part I,14.282314000000001,1981-06-12,31672907,92.0,Français-Latin-English,Released,History of the World: Part I,6.5,204
11000000,Adventure,12837,woman director,en,The Secret Life of Bees,7.645979,2008-09-17,38105395,114.0,English,Released,The Secret Life of Bees,7.4,158
11000000,Action-Comedy-Crime,17708,,en,Corky Romano,3.4957580000000004,2001-10-12,23978402,86.0,English-Español-ภาษาไทย-Tiếng Việt,Released,Corky Romano,4.1,54
12000000,Drama-Horror-Thriller-Crime,13937,,en,Raising Cain,7.558959,1992-08-07,37170057,91.0,English,Released,Raising Cain,5.9,65
11,Drama-Action,28932,,en,F.I.S.T.,3.375208,1978-04-26,11,145.0,English,Released,F.I.S.T.,6.4,29
12000000,Science Fiction,31909,space invasion-remake-alien invasion,en,Invaders from Mars,4.234269,1986-01-01,4884663,100.0,English,Released,Invaders from Mars,5.5,57
11000000,Drama-Romance,167073,love triangle-based on novel-homesickness-vororte-ship-community-marriage-working class-boarding house-ireland-brooklyn new york city-journey-dual life-irish immigrant-1950s,en,Brooklyn,39.337949,2015-10-20,62076141,111.0,English,Released,Brooklyn,7.2,1213
11000000,Drama-Romance-War,3175,palace-british army-fencing-epic-debt-ireland-british soldier-seven years war-nobility-prussia,en,Barry Lyndon,29.543331,1975-12-18,20000000,184.0,Deutsch-Français-English,Released,Barry Lyndon,7.7,505
24000000,Comedy,14369,manager-alcohol-races-mountains-gondola-snowboarding-airplane-father-sport-prank-alaska-male female relationship-drug humor-hot tub-ski resort,en,Out Cold,4.12064,2001-11-21,14782676,89.0,English,Released,Out Cold,5.8,53
24000000,Comedy,16888,female nudity-tattoo-radio-cheat on husband-eating contest,en,The Ladies Man,2.259537,2000-10-13,13700000,84.0,English,Released,The Ladies Man,5.7,34
11000000,Drama-Comedy-Romance,121826,musician-concert-retired,en,Quartet,7.722021000000001,2012-09-08,59520298,98.0,English-Français,Released,Quartet,6.3,139
11000000,Comedy-Romance,10646,compulsive gambling-roulette-stag night-group of friends,en,Tomcats,7.063053,2001-03-30,23430766,95.0,English,Released,Tomcats,4.9,74
11000000,Drama-Thriller-Crime,12149,angel-sheriff-loss of mother-1970s-texas-dream-rose garden-grave-ax-insanity-murder-mechanic-vision-serial killer-punishment-demon-fbi agent-gloves-religious fanatic-remorse-flashback-forced to kill,en,Frailty,16.003957999999997,2001-11-17,13110448,100.0,English,Released,Frailty,7.0,334
11000000,Drama,304357,nazis-based on true story-art-stolen painting,en,Woman in Gold,21.204929,2015-04-10,61619773,120.0,English-Deutsch,Released,Woman in Gold,7.3,440
0,Drama,11184,free love-sex-sexuality-indiana-professor-research-interview-biography-marriage-criticism and blame-homosexuality-morality-student-taboo-teaching-indiana university-sexologist,en,Kinsey,6.799314,2004-09-04,0,118.0,English,Released,Kinsey,6.6,131
11000000,Fantasy-Horror-Comedy,766,prophecy-witch-swordplay-supermarket-castle-catapult-chain saw-time frame-skeleton-pit-windmill-incantation-time travel-undead-knight-zombie-middle ages-good and bad-necronomicon-doppelganger,en,Army of Darkness,33.758281,1992-10-09,0,81.0,English,Released,Army of Darkness,7.3,838
14000000,Comedy-Romance,20009,male nudity-drug abuse-job interview-eavesdropping-fall-comedy-troll-cheating wife-backpack-sponge bath-repairman,en,Slackers,9.371811,2002-02-01,6413915,86.0,English,Released,Slackers,5.4,60
11000000,Romance-Drama,1587,brother brother relationship-mentally disabled-iowa-widow-dysfunctional family-independent film,en,What's Eating Gilbert Grape,33.282794,1993-12-17,30000000,118.0,English,Released,What's Eating Gilbert Grape,7.5,919
10000000,Drama-History,30973,miracle-jesus christ-last supper-bible-christian-god-sermon on the mount,en,The Visual Bible: The Gospel of John,3.2081720000000002,2003-09-11,4069090,125.0,English,Released,The Visual Bible: The Gospel of John,8.2,12
11000000,Crime-Drama,11109,england-mother role-women's prison-police-neighbor-pregnant-female protagonist-miscarriage-tailor-fingerprinting-unwanted pregnancy-1950s,en,Vera Drake,4.131918,2004-10-22,0,125.0,English,Released,Vera Drake,6.8,80
0,Comedy-Romance,9027,sex-indian lead-dancing master-new love-porn actor-guru-wedding-sex comedy-woman director,en,The Guru,4.093287999999999,2002-08-21,0,91.0,English-हिन्दी-Magyar-Español,Released,The Guru,5.1,75
11000000,Comedy-Drama-Romance,63020,immigration-independent film-woman director-political prisoner-cuban refugees,en,The Perez Family,1.187671,1995-05-12,2832826,113.0,English,Released,The Perez Family,6.6,9
11000000,Drama-Music,86829,folk music-performance-aspiring singer-new york city-recording-merchant marine-1960s,en,Inside Llewyn Davis,36.319205,2013-10-06,32935319,105.0,English,Released,Inside Llewyn Davis,7.2,834
0,Drama-Romance-Thriller,11065,sex-jealousy-girlfriend-high school-columbine-high school sports-friends-drug-xenophobia,en,O,4.146751999999999,2001-08-31,16017403,95.0,English-Français,Released,O,5.8,75
11000000,Drama-Adventure-Romance,13888,island-marooned-pacific island-teenager-deserted island-tropical island,en,Return to the Blue Lagoon,9.705589,1991-08-02,2807854,98.0,English,Released,Return to the Blue Lagoon,5.1,153
